DATE,PRECIPITATION,MAX_TEMP,MIN_TEMP,AVG_WIND_SPEED,FIRE_START_DAY,YEAR,TEMP_RANGE,WIND_TEMP_RATIO,MONTH,SEASON,LAGGED_PRECIPITATION,LAGGED_AVG_WIND_SPEED,DAY_OF_YEAR
3/17/04,0,63,54,5.37,FALSE,2004,9,0.085238095,3,Spring,0,6.488571428571428,77
3/18/04,0,64,54,5.82,TRUE,2004,10,0.0909375,3,Spring,0,6.521428571428572,78
3/19/04,0,62,55,6.93,FALSE,2004,7,0.1117741935483871,3,Spring,0,6.424285714285715,79
3/20/04,0,64,56,8.28,FALSE,2004,8,0.129375,3,Spring,0,6.392857142857143,80
3/21/04,0,61,55,5.82,FALSE,2004,6,0.095409836,3,Spring,0,6.392857142857143,81
3/22/04,0,63,55,6.26,FALSE,2004,8,0.099365079,3,Spring,0,6.4557142857142855,82
3/23/04,0,64,57,7.16,FALSE,2004,7,0.111875,3,Spring,0,6.5200000000000005,83
3/24/04,0,66,57,6.26,FALSE,2004,9,0.094848485,3,Spring,0,6.647142857142858,84
3/25/04,0,66,52,9.4,FALSE,2004,14,0.14242424242424243,3,Spring,0,7.158571428571428,85
3/26/04,0,64,56,8.5,FALSE,2004,8,0.1328125,3,Spring,0,7.382857142857143,86
3/27/04,0,67,53,7.16,FALSE,2004,14,0.10686567164179105,3,Spring,0,7.222857142857143,87
3/28/04,0,83,54,5.59,TRUE,2004,29,0.067349398,3,Spring,0,7.1899999999999995,88
3/29/04,0,89,58,6.93,FALSE,2004,31,0.077865169,3,Spring,0,7.285714285714286,89
3/30/04,0,67,54,6.71,FALSE,2004,13,0.10014925373134329,3,Spring,0,7.221428571428572,90
3/31/04,0,67,54,6.93,FALSE,2004,13,0.10343283582089552,3,Spring,0,7.317142857142858,91
4/1/04,0,63,54,6.49,FALSE,2004,9,0.10301587301587302,4,Spring,0,6.901428571,92
4/2/04,0,68,51,6.93,FALSE,2004,17,0.10191176470588235,4,Spring,0,6.677142857142856,93
4/3/04,0,67,54,6.93,FALSE,2004,13,0.10343283582089552,4,Spring,0,6.644285714285714,94
4/4/04,0,67,56,7.61,TRUE,2004,11,0.11358208955223881,4,Spring,0,6.932857142857143,95
4/5/04,0,68,54,6.49,FALSE,2004,14,0.095441176,4,Spring,0,6.869999999999999,96
4/6/04,0,66,55,7.83,FALSE,2004,11,0.11863636363636364,4,Spring,0,7.029999999999999,97
4/7/04,0,65,53,6.71,TRUE,2004,12,0.10323076923076924,4,Spring,0,6.998571428571428,98
4/8/04,0,65,52,5.82,FALSE,2004,13,0.089538462,4,Spring,0,6.902857142857143,99
4/9/04,0,66,58,9.4,FALSE,2004,8,0.14242424242424243,4,Spring,0,7.255714285714286,100
4/10/04,0,62,56,6.04,TRUE,2004,6,0.097419355,4,Spring,0,7.128571428571429,101
4/11/04,0,69,58,8.28,TRUE,2004,11,0.12,4,Spring,0,7.224285714285715,102
4/12/04,0,65,55,6.71,FALSE,2004,10,0.10323076923076924,4,Spring,0,7.255714285714285,103
4/13/04,0,64,54,7.61,FALSE,2004,10,0.11890625,4,Spring,0,7.224285714285713,104
4/14/04,0,67,52,8.28,FALSE,2004,15,0.1235820895522388,4,Spring,0,7.448571428571428,105
4/15/04,0,68,53,8.28,FALSE,2004,15,0.12176470588235293,4,Spring,0,7.8,106
4/16/04,0,66,54,9.17,FALSE,2004,12,0.13893939393939395,4,Spring,0,7.767142857142858,107
4/17/04,0.03,62,51,11.41,FALSE,2004,11,0.18403225806451612,4,Spring,0.030000000000000443,8.534285714285714,108
4/18/04,0,66,49,10.29,FALSE,2004,17,0.15590909090909089,4,Spring,0.030000000000000443,8.821428571428571,109
4/19/04,0,65,50,10.07,FALSE,2004,15,0.15492307692307694,4,Spring,0.030000000000000443,9.301428571428572,110
4/20/04,0,67,52,9.17,FALSE,2004,15,0.13686567164179103,4,Spring,0.030000000000000443,9.524285714285714,111
4/21/04,0,66,54,8.72,FALSE,2004,12,0.13212121212121214,4,Spring,0.030000000000000443,9.587142857142856,112
4/22/04,0,68,56,10.51,FALSE,2004,12,0.15455882352941175,4,Spring,0.030000000000000443,9.905714285714286,113
4/23/04,0,87,54,12.3,FALSE,2004,33,0.1413793103448276,4,Spring,0.030000000000000443,10.352857142857143,114
4/24/04,0,78,57,7.38,FALSE,2004,21,0.094615385,4,Spring,0,9.777142857142858,115
4/25/04,0,75,57,7.61,TRUE,2004,18,0.10146666666666668,4,Spring,0,9.394285714285715,116
4/26/04,0,90,58,6.26,TRUE,2004,32,0.069555556,4,Spring,0,8.85,117
4/27/04,0,93,61,8.72,TRUE,2004,32,0.093763441,4,Spring,0,8.785714285714286,118
4/28/04,0,75,59,8.5,TRUE,2004,16,0.11333333333333333,4,Spring,0,8.754285714285714,119
4/29/04,0,70,58,8.72,TRUE,2004,12,0.12457142857142858,4,Spring,0,8.498571428571427,120
4/30/04,0,66,57,9.4,TRUE,2004,9,0.14242424242424243,4,Spring,0,8.084285714285715,121
5/1/04,0,76,57,7.38,TRUE,2004,19,0.097105263,5,Spring,0,8.084285714285715,122
5/2/04,0,90,60,6.93,TRUE,2004,30,0.077,5,Spring,0,7.987142857142857,123
5/3/04,0,94,65,8.05,TRUE,2004,29,0.085638298,5,Spring,0,8.242857142857144,124
5/4/04,0,79,62,6.26,TRUE,2004,17,0.079240506,5,Spring,0,7.8914285714285715,125
5/5/04,0,76,59,8.28,TRUE,2004,17,0.10894736842105263,5,Spring,0,7.86,126
5/6/04,0,75,58,8.05,TRUE,2004,17,0.10733333333333334,5,Spring,0,7.764285714285713,127
5/7/04,0,78,60,8.95,TRUE,2004,18,0.11474358974358974,5,Spring,0,7.7,128
5/8/04,0,76,59,8.5,FALSE,2004,17,0.1118421052631579,5,Spring,0,7.86,129
5/9/04,0,74,57,8.05,TRUE,2004,17,0.1087837837837838,5,Spring,0,8.02,130
5/10/04,0,72,59,8.05,FALSE,2004,13,0.11180555555555556,5,Spring,0,8.02,131
5/11/04,0,69,59,7.83,TRUE,2004,10,0.11347826086956522,5,Spring,0,8.244285714285715,132
5/12/04,0,70,57,9.62,TRUE,2004,13,0.13742857142857143,5,Spring,0,8.435714285714285,133
5/13/04,0,75,58,7.16,FALSE,2004,17,0.095466667,5,Spring,0,8.308571429,134
5/14/04,0,75,60,7.61,TRUE,2004,15,0.10146666666666668,5,Spring,0,8.117142857142857,135
5/15/04,0,76,60,8.28,TRUE,2004,16,0.10894736842105263,5,Spring,0,8.085714285714285,136
5/16/04,0,72,62,7.83,FALSE,2004,10,0.10875,5,Spring,0,8.054285714285713,137
5/17/04,0,72,61,9.62,FALSE,2004,11,0.1336111111111111,5,Spring,0,8.278571428571428,138
5/18/04,0,71,61,9.4,FALSE,2004,10,0.13239436619718312,5,Spring,0,8.502857142857144,139
5/19/04,0,73,58,9.4,FALSE,2004,15,0.12876712328767123,5,Spring,0,8.471428571428572,140
5/20/04,0,70,59,8.72,TRUE,2004,11,0.12457142857142858,5,Spring,0,8.694285714285714,141
5/21/04,0,69,59,8.72,TRUE,2004,10,0.12637681159420291,5,Spring,0,8.852857142857143,142
5/22/04,0,70,58,8.72,TRUE,2004,12,0.12457142857142858,5,Spring,0,8.915714285714285,143
5/23/04,0,70,59,6.49,TRUE,2004,11,0.092714286,5,Spring,0,8.724285714285715,144
5/24/04,0,69,60,9.17,FALSE,2004,9,0.1328985507246377,5,Spring,0,8.66,145
5/25/04,0.04,67,60,8.28,TRUE,2004,7,0.1235820895522388,5,Spring,0.040000000000000445,8.5,146
5/26/04,0,70,59,9.17,FALSE,2004,11,0.131,5,Spring,0.040000000000000445,8.467142857142857,147
5/27/04,0,67,60,7.61,FALSE,2004,7,0.11358208955223881,5,Spring,0.040000000000000445,8.308571429,148
5/28/04,0,68,60,6.93,FALSE,2004,8,0.10191176470588235,5,Spring,0.040000000000000445,8.052857142857142,149
5/29/04,0,70,61,8.5,TRUE,2004,9,0.12142857142857143,5,Spring,0.040000000000000445,8.021428571,150
5/30/04,0,76,59,7.61,TRUE,2004,17,0.10013157894736842,5,Spring,0.040000000000000445,8.181428571,151
5/31/04,0,78,60,6.71,FALSE,2004,18,0.086025641,5,Spring,0.040000000000000445,7.83,152
6/1/04,0,72,61,7.38,FALSE,2004,11,0.1025,6,Summer,0,7.701428571428572,153
6/2/04,0,73,61,7.16,FALSE,2004,12,0.098082192,6,Summer,0,7.414285714285714,154
6/3/04,0,71,61,8.05,TRUE,2004,10,0.11338028169014086,6,Summer,0,7.477142857142858,155
6/4/04,0,70,60,6.93,FALSE,2004,10,0.099,6,Summer,0,7.477142857142858,156
6/5/04,0,70,60,6.49,TRUE,2004,10,0.092714286,6,Summer,0,7.1899999999999995,157
6/6/04,0,74,63,7.38,TRUE,2004,11,0.09972973,6,Summer,0,7.1571428571428575,158
6/7/04,0,69,63,8.05,FALSE,2004,6,0.11666666666666668,6,Summer,0,7.348571428571428,159
6/8/04,0,72,59,9.62,FALSE,2004,13,0.1336111111111111,6,Summer,0,7.668571428571428,160
6/9/04,0,71,58,9.62,FALSE,2004,13,0.13549295774647888,6,Summer,0,8.02,161
6/10/04,0,70,59,6.93,FALSE,2004,11,0.099,6,Summer,0,7.86,162
6/11/04,0,72,60,7.61,TRUE,2004,12,0.10569444444444445,6,Summer,0,7.957142857142857,163
6/12/04,0,72,61,8.5,TRUE,2004,11,0.11805555555555555,6,Summer,0,8.244285714285715,164
6/13/04,0,75,61,7.61,TRUE,2004,14,0.10146666666666668,6,Summer,0,8.277142857142858,165
6/14/04,0,73,62,7.38,TRUE,2004,11,0.1010958904109589,6,Summer,0,8.181428571428572,166
6/15/04,0,73,64,7.61,FALSE,2004,9,0.10424657534246576,6,Summer,0,7.894285714285714,167
6/16/04,0,71,63,7.16,TRUE,2004,8,0.10084507042253521,6,Summer,0,7.542857142857143,168
6/17/04,0,69,62,8.5,TRUE,2004,7,0.12318840579710146,6,Summer,0,7.767142857142858,169
6/18/04,0,72,62,8.05,TRUE,2004,10,0.11180555555555556,6,Summer,0,7.83,170
6/19/04,0,69,63,8.5,TRUE,2004,6,0.12318840579710146,6,Summer,0,7.83,171
6/20/04,0,71,62,7.83,TRUE,2004,9,0.11028169014084507,6,Summer,0,7.861428571428571,172
6/21/04,0,71,63,8.05,TRUE,2004,8,0.11338028169014086,6,Summer,0,7.957142857142857,173
6/22/04,0,72,64,7.16,TRUE,2004,8,0.099444444,6,Summer,0,7.892857142857143,174
6/23/04,0,72,63,8.95,TRUE,2004,9,0.12430555555555554,6,Summer,0,8.148571429,175
6/24/04,0,70,62,8.5,TRUE,2004,8,0.12142857142857143,6,Summer,0,8.148571429,176
6/25/04,0,72,63,6.71,TRUE,2004,9,0.093194444,6,Summer,0,7.957142857142857,177
6/26/04,0,73,63,6.93,TRUE,2004,10,0.094931507,6,Summer,0,7.732857142857143,178
6/27/04,0,73,63,7.61,TRUE,2004,10,0.10424657534246576,6,Summer,0,7.701428571428572,179
6/28/04,0,74,64,9.17,TRUE,2004,10,0.12391891891891892,6,Summer,0,7.861428571428571,180
6/29/04,0,72,62,9.17,TRUE,2004,10,0.12736111111111112,6,Summer,0,8.148571428571428,181
6/30/04,0,73,64,8.5,TRUE,2004,9,0.11643835616438356,6,Summer,0,8.084285714285715,182
7/1/04,0,73,64,10.29,TRUE,2004,9,0.14095890410958903,7,Summer,0,8.34,183
7/2/04,0,72,63,9.4,TRUE,2004,9,0.13055555555555556,7,Summer,0,8.724285714285713,184
7/3/04,0,73,63,8.5,TRUE,2004,10,0.11643835616438356,7,Summer,0,8.948571428571428,185
7/4/04,0,74,63,9.4,FALSE,2004,11,0.12702702702702703,7,Summer,0,9.204285714285714,186
7/5/04,0,74,62,8.72,TRUE,2004,12,0.11783783783783784,7,Summer,0,9.139999999999999,187
7/6/04,0,71,61,9.4,TRUE,2004,10,0.13239436619718312,7,Summer,0,9.172857142857143,188
7/7/04,0,71,62,8.72,TRUE,2004,9,0.12281690140845071,7,Summer,0,9.204285714285716,189
7/8/04,0,70,63,8.72,TRUE,2004,7,0.12457142857142858,7,Summer,0,8.98,190
7/9/04,0,72,62,10.29,TRUE,2004,10,0.14291666666666666,7,Summer,0,9.107142857142858,191
7/10/04,0,72,61,9.4,TRUE,2004,11,0.13055555555555556,7,Summer,0,9.235714285714286,192
7/11/04,0,71,62,8.05,TRUE,2004,9,0.11338028169014086,7,Summer,0,9.042857142857143,193
7/12/04,0,73,63,7.61,TRUE,2004,10,0.10424657534246576,7,Summer,0,8.884285714285715,194
7/13/04,0,77,63,7.83,TRUE,2004,14,0.10168831168831169,7,Summer,0,8.66,195
7/14/04,0,78,63,6.49,TRUE,2004,15,0.083205128,7,Summer,0,8.341428571428573,196
7/15/04,0,86,66,7.61,TRUE,2004,20,0.088488372,7,Summer,0,8.182857142857143,197
7/16/04,0,82,66,6.71,TRUE,2004,16,0.081829268,7,Summer,0,7.671428571428572,198
7/17/04,0,80,67,8.05,TRUE,2004,13,0.100625,7,Summer,0,7.478571428571429,199
7/18/04,0,82,67,7.61,TRUE,2004,15,0.092804878,7,Summer,0,7.4157142857142855,200
7/19/04,0,79,68,8.05,TRUE,2004,11,0.1018987341772152,7,Summer,0,7.478571428571428,201
7/20/04,0,80,66,7.61,FALSE,2004,14,0.095125,7,Summer,0,7.4471428571428575,202
7/21/04,0,75,65,8.5,TRUE,2004,10,0.11333333333333333,7,Summer,0,7.734285714285714,203
7/22/04,0,74,64,8.5,TRUE,2004,10,0.11486486486486487,7,Summer,0,7.861428571428571,204
7/23/04,0,73,65,7.83,TRUE,2004,8,0.10726027397260274,7,Summer,0,8.021428571,205
7/24/04,0,74,65,8.28,TRUE,2004,9,0.11189189189189189,7,Summer,0,8.054285714285713,206
7/25/04,0,75,64,9.17,TRUE,2004,11,0.12226666666666666,7,Summer,0,8.277142857142858,207
7/26/04,0,72,62,8.05,FALSE,2004,10,0.11180555555555556,7,Summer,0,8.277142857142858,208
7/27/04,0,74,63,8.5,TRUE,2004,11,0.11486486486486487,7,Summer,0,8.404285714285715,209
7/28/04,0,74,64,8.72,TRUE,2004,10,0.11783783783783784,7,Summer,0,8.435714285714285,210
7/29/04,0,73,63,9.17,FALSE,2004,10,0.12561643835616437,7,Summer,0,8.531428571428572,211
7/30/04,0,73,63,8.95,TRUE,2004,10,0.1226027397260274,7,Summer,0,8.691428571,212
7/31/04,0,74,63,7.83,FALSE,2004,11,0.10581081081081081,7,Summer,0,8.627142857142857,213
8/1/04,0,75,64,7.83,TRUE,2004,11,0.1044,8,Summer,0,8.435714285714287,214
8/2/04,0,74,64,8.28,TRUE,2004,10,0.11189189189189189,8,Summer,0,8.468571428571428,215
8/3/04,0,74,64,7.61,FALSE,2004,10,0.10283783783783784,8,Summer,0,8.341428571,216
8/4/04,0,71,64,6.93,TRUE,2004,7,0.097605634,8,Summer,0,8.085714285714285,217
8/5/04,0,74,64,8.05,FALSE,2004,10,0.1087837837837838,8,Summer,0,7.925714285714285,218
8/6/04,0,73,62,7.83,TRUE,2004,11,0.10726027397260274,8,Summer,0,7.765714285714286,219
8/7/04,0,74,63,7.61,TRUE,2004,11,0.10283783783783784,8,Summer,0,7.734285714285714,220
8/8/04,0,72,64,8.72,TRUE,2004,8,0.12111111111111111,8,Summer,0,7.861428571428571,221
8/9/04,0,75,65,8.5,TRUE,2004,10,0.11333333333333333,8,Summer,0,7.892857142857143,222
8/10/04,0,79,66,8.28,TRUE,2004,13,0.10481012658227848,8,Summer,0,7.9885714285714275,223
8/11/04,0,75,64,8.72,TRUE,2004,11,0.11626666666666667,8,Summer,0,8.244285714285713,224
8/12/04,0,74,62,7.83,TRUE,2004,12,0.10581081081081081,8,Summer,0,8.212857142857143,225
8/13/04,0,75,64,8.5,TRUE,2004,11,0.11333333333333333,8,Summer,0,8.308571429,226
8/14/04,0,75,65,7.61,TRUE,2004,10,0.10146666666666668,8,Summer,0,8.308571429,227
8/15/04,0,76,65,6.49,FALSE,2004,11,0.085394737,8,Summer,0,7.99,228
8/16/04,0,74,64,6.49,TRUE,2004,10,0.087702703,8,Summer,0,7.702857142857143,229
8/17/04,0,74,65,7.38,TRUE,2004,9,0.09972973,8,Summer,0,7.574285714285715,230
8/18/04,0,73,63,7.61,TRUE,2004,10,0.10424657534246576,8,Summer,0,7.4157142857142855,231
8/19/04,0,74,63,7.61,TRUE,2004,11,0.10283783783783784,8,Summer,0,7.384285714285714,232
8/20/04,0,74,64,7.83,TRUE,2004,10,0.10581081081081081,8,Summer,0,7.288571428571428,233
8/21/04,0,74,64,8.05,TRUE,2004,10,0.1087837837837838,8,Summer,0,7.351428571428571,234
8/22/04,0,76,64,9.17,FALSE,2004,12,0.1206578947368421,8,Summer,0,7.734285714285714,235
8/23/04,0,74,64,8.5,FALSE,2004,10,0.11486486486486487,8,Summer,0,8.021428571428572,236
8/24/04,0,75,63,8.5,TRUE,2004,12,0.11333333333333333,8,Summer,0,8.181428571428572,237
8/25/04,0,74,65,7.83,FALSE,2004,9,0.10581081081081081,8,Summer,0,8.212857142857143,238
8/26/04,0,75,65,6.93,TRUE,2004,10,0.0924,8,Summer,0,8.115714285714287,239
8/27/04,0,77,66,8.95,TRUE,2004,11,0.11623376623376623,8,Summer,0,8.275714285714287,240
8/28/04,0,74,65,7.83,TRUE,2004,9,0.10581081081081081,8,Summer,0,8.244285714285715,241
8/29/04,0,75,65,8.72,FALSE,2004,10,0.11626666666666667,8,Summer,0,8.18,242
8/30/04,0,74,65,8.5,TRUE,2004,9,0.11486486486486487,8,Summer,0,8.18,243
8/31/04,0,75,64,7.16,TRUE,2004,11,0.095466667,8,Summer,0,7.988571428571428,244
9/1/04,0,81,63,6.71,FALSE,2004,18,0.082839506,9,Fall,0,7.828571428571428,245
9/2/04,0,81,67,6.26,TRUE,2004,14,0.077283951,9,Fall,0,7.732857142857143,246
9/3/04,0,79,65,8.95,TRUE,2004,14,0.11329113924050632,9,Fall,0,7.732857142857143,247
9/4/04,0,78,63,7.16,TRUE,2004,15,0.091794872,9,Fall,0,7.637142857142856,248
9/5/04,0,101,69,7.61,TRUE,2004,32,0.075346535,9,Fall,0,7.478571428571429,249
9/6/04,0,89,68,8.28,TRUE,2004,21,0.093033708,9,Fall,0,7.447142857142857,250
9/7/04,0,84,66,6.49,TRUE,2004,18,0.077261905,9,Fall,0,7.351428571428571,251
9/8/04,0,84,69,6.26,TRUE,2004,15,0.07452381,9,Fall,0,7.287142857142858,252
9/9/04,0,82,70,7.61,FALSE,2004,12,0.092804878,9,Fall,0,7.4799999999999995,253
9/10/04,0,82,70,7.61,TRUE,2004,12,0.092804878,9,Fall,0,7.288571428571429,254
9/11/04,0,82,71,7.83,TRUE,2004,11,0.095487805,9,Fall,0,7.384285714285714,255
9/12/04,0,77,68,6.71,TRUE,2004,9,0.087142857,9,Fall,0,7.255714285714285,256
9/13/04,0,79,68,7.61,TRUE,2004,11,0.096329114,9,Fall,0,7.160000000000001,257
9/14/04,0,79,69,8.5,FALSE,2004,10,0.10759493670886076,9,Fall,0,7.4471428571428575,258
9/15/04,0,78,69,8.72,TRUE,2004,9,0.1117948717948718,9,Fall,0,7.798571428571429,259
9/16/04,0,78,68,9.84,TRUE,2004,10,0.12615384615384614,9,Fall,0,8.117142857142857,260
9/17/04,0,76,67,8.72,TRUE,2004,9,0.11473684210526316,9,Fall,0,8.275714285714285,261
9/18/04,0,76,67,8.95,FALSE,2004,9,0.11776315789473683,9,Fall,0,8.435714285714285,262
9/19/04,0,74,63,12.3,FALSE,2004,11,0.16621621621621624,9,Fall,0,9.234285714285715,263
9/20/04,0,75,61,9.62,FALSE,2004,14,0.12826666666666667,9,Fall,0,9.521428571428572,264
9/21/04,0,87,57,4.92,FALSE,2004,30,0.056551724,9,Fall,0,9.01,265
9/22/04,0,90,63,7.38,FALSE,2004,27,0.082,9,Fall,0,8.818571429,266
9/23/04,0,88,65,7.16,TRUE,2004,23,0.081363636,9,Fall,0,8.435714285714285,267
9/24/04,0,80,63,6.71,FALSE,2004,17,0.083875,9,Fall,0,8.148571428571428,268
9/25/04,0,75,62,6.49,TRUE,2004,13,0.086533333,9,Fall,0,7.797142857142858,269
9/26/04,0,74,62,6.26,FALSE,2004,12,0.084594595,9,Fall,0,6.934285714285714,270
9/27/04,0,71,61,6.49,TRUE,2004,10,0.091408451,9,Fall,0,6.4871428571428575,271
9/28/04,0,72,60,7.61,FALSE,2004,12,0.10569444444444445,9,Fall,0,6.871428571428572,272
9/29/04,0,72,62,7.16,FALSE,2004,10,0.099444444,9,Fall,0,6.839999999999999,273
9/30/04,0,70,60,7.38,FALSE,2004,10,0.10542857142857143,9,Fall,0,6.871428571428572,274
10/1/04,0,72,63,8.05,FALSE,2004,9,0.11180555555555556,10,Fall,0,7.062857142857142,275
10/2/04,0,71,60,6.71,FALSE,2004,11,0.094507042,10,Fall,0,7.094285714285713,276
10/3/04,0,70,61,6.93,FALSE,2004,9,0.099,10,Fall,0,7.1899999999999995,277
10/4/04,0,70,58,5.82,FALSE,2004,12,0.083142857,10,Fall,0,7.094285714285713,278
10/5/04,0,72,60,6.26,FALSE,2004,12,0.086944444,10,Fall,0,6.901428571428572,279
10/6/04,0,72,60,5.37,TRUE,2004,12,0.074583333,10,Fall,0,6.645714285714286,280
10/7/04,0,74,61,6.26,FALSE,2004,13,0.084594595,10,Fall,0,6.485714285714286,281
10/8/04,0,74,59,6.04,FALSE,2004,15,0.081621622,10,Fall,0,6.1985714285714275,282
10/9/04,0,69,60,6.04,FALSE,2004,9,0.087536232,10,Fall,0,6.102857142857142,283
10/10/04,0,70,59,6.04,TRUE,2004,11,0.086285714,10,Fall,0,5.975714285714287,284
10/11/04,0,71,57,5.82,FALSE,2004,14,0.081971831,10,Fall,0,5.975714285714287,285
10/12/04,0,72,61,6.49,TRUE,2004,11,0.090138889,10,Fall,0,6.008571428571428,286
10/13/04,0,72,63,6.71,TRUE,2004,9,0.093194444,10,Fall,0,6.2,287
10/14/04,0,70,60,7.83,FALSE,2004,10,0.11185714285714286,10,Fall,0,6.424285714285714,288
10/15/04,0,68,60,6.04,TRUE,2004,8,0.088823529,10,Fall,0,6.424285714285715,289
10/16/04,0.15,69,60,6.04,FALSE,2004,9,0.087536232,10,Fall,0.15000000000000044,6.424285714285715,290
10/17/04,0.49,69,60,10.74,FALSE,2004,9,0.15565217391304348,10,Fall,0.6400000000000005,7.095714285714286,291
10/18/04,0.02,70,61,6.26,FALSE,2004,9,0.089428571,10,Fall,0.6600000000000005,7.158571428571428,292
10/19/04,0.32,69,60,10.07,FALSE,2004,9,0.14594202898550726,10,Fall,0.9800000000000004,7.670000000000001,293
10/20/04,1.14,65,57,8.28,FALSE,2004,8,0.12738461538461537,10,Fall,2.12,7.894285714285715,294
10/21/04,0,67,53,7.61,FALSE,2004,14,0.11358208955223881,10,Fall,2.12,7.862857142857144,295
10/22/04,0,69,55,7.83,FALSE,2004,14,0.11347826086956522,10,Fall,2.12,8.118571428571428,296
10/23/04,0,69,54,7.38,FALSE,2004,15,0.10695652173913044,10,Fall,1.9700000000000004,8.31,297
10/24/04,0,68,55,7.16,FALSE,2004,13,0.10529411764705883,10,Fall,1.4800000000000004,7.798571428571429,298
10/25/04,0,69,57,6.71,FALSE,2004,12,0.097246377,10,Fall,1.4600000000000004,7.862857142857143,299
10/26/04,0.9,66,54,9.62,FALSE,2004,12,0.14575757575757575,10,Fall,2.0400000000000005,7.798571428571428,300
10/27/04,0.71,64,54,6.93,FALSE,2004,10,0.10828125,10,Fall,1.6100000000000003,7.605714285714286,301
10/28/04,0.05,65,54,8.95,FALSE,2004,11,0.13769230769230767,10,Fall,1.6600000000000004,7.797142857142857,302
10/29/04,0,66,53,7.61,FALSE,2004,13,0.11530303030303031,10,Fall,1.6600000000000004,7.765714285714286,303
10/30/04,0,71,52,5.37,FALSE,2004,19,0.075633803,10,Fall,1.6600000000000004,7.478571428571429,304
10/31/04,0,70,52,7.16,FALSE,2004,18,0.10228571428571429,10,Fall,1.6600000000000004,7.478571428571428,305
11/1/04,0,74,53,5.82,FALSE,2004,21,0.078648649,11,Fall,1.6600000000000004,7.3514285714285705,306
11/2/04,0,77,53,6.49,TRUE,2004,24,0.084285714,11,Fall,0.7600000000000005,6.904285714285714,307
11/3/04,0,69,51,9.84,FALSE,2004,18,0.1426086956521739,11,Fall,0.05,7.32,308
11/4/04,0,65,49,6.49,FALSE,2004,16,0.099846154,11,Fall,0,6.968571428571429,309
11/5/04,0,66,48,6.71,FALSE,2004,18,0.10166666666666667,11,Fall,0,6.839999999999999,310
11/6/04,0,67,50,4.92,FALSE,2004,17,0.073432836,11,Fall,0,6.775714285714286,311
11/7/04,0.01,66,54,5.59,FALSE,2004,12,0.08469697,11,Fall,0.010000000000000444,6.551428571428572,312
11/8/04,0,66,56,6.71,TRUE,2004,10,0.10166666666666667,11,Fall,0.010000000000000444,6.678571428571429,313
11/9/04,0,65,57,6.71,FALSE,2004,8,0.10323076923076924,11,Fall,0.010000000000000444,6.71,314
11/10/04,0,66,52,6.93,FALSE,2004,14,0.105,11,Fall,0.010000000000000444,6.294285714285714,315
11/11/04,0,64,56,6.71,FALSE,2004,8,0.10484375,11,Fall,0.010000000000000444,6.325714285714285,316
11/12/04,0,68,51,6.71,FALSE,2004,17,0.098676471,11,Fall,0.010000000000000444,6.325714285714286,317
11/13/04,0.01,69,57,7.83,FALSE,2004,12,0.11347826086956522,11,Fall,0.020000000000000445,6.741428571428571,318
11/14/04,0,76,50,3.8,FALSE,2004,26,0.049999999999999996,11,Fall,0.010000000000000444,6.485714285714286,319
11/15/04,0,76,53,6.04,FALSE,2004,23,0.079473684,11,Fall,0.010000000000000444,6.39,320
11/16/04,0,73,55,4.92,FALSE,2004,18,0.06739726,11,Fall,0.010000000000000444,6.134285714285715,321
11/17/04,0,71,52,4.92,FALSE,2004,19,0.069295775,11,Fall,0.010000000000000444,5.847142857142857,322
11/18/04,0,71,53,5.37,FALSE,2004,18,0.075633803,11,Fall,0.010000000000000444,5.655714285714287,323
11/19/04,0,66,50,5.37,TRUE,2004,16,0.081363636,11,Fall,0.010000000000000444,5.464285714285714,324
11/20/04,0,67,54,7.16,TRUE,2004,13,0.10686567164179105,11,Fall,0,5.368571428571428,325
11/21/04,0.01,60,44,10.29,TRUE,2004,16,0.17149999999999999,11,Fall,0.010000000000000444,6.295714285714285,326
11/22/04,0,61,51,7.61,FALSE,2004,10,0.12475409836065575,11,Fall,0.010000000000000444,6.5200000000000005,327
11/23/04,0,63,45,6.04,FALSE,2004,18,0.095873016,11,Fall,0.010000000000000444,6.68,328
11/24/04,0,65,48,6.26,TRUE,2004,17,0.096307692,11,Fall,0.010000000000000444,6.871428571428571,329
11/25/04,0,66,46,5.82,FALSE,2004,20,0.088181818,11,Fall,0.010000000000000444,6.935714285714285,330
11/26/04,0,66,52,6.26,FALSE,2004,14,0.094848485,11,Fall,0.010000000000000444,7.062857142857142,331
11/27/04,0.08,60,51,8.72,FALSE,2004,9,0.14533333333333334,11,Fall,0.09,7.285714285714286,332
11/28/04,0,65,51,15.21,FALSE,2004,14,0.234,11,Fall,0.08,7.988571428571428,333
11/29/04,0,58,44,6.93,FALSE,2004,14,0.11948275862068965,11,Fall,0.08,7.8914285714285715,334
11/30/04,0,61,41,6.26,FALSE,2004,20,0.10262295081967213,11,Fall,0.08,7.922857142857143,335
12/1/04,0,63,41,5.59,FALSE,2004,22,0.088730159,12,Winter,0.08,7.827142857142858,336
12/2/04,0,66,42,5.14,FALSE,2004,24,0.077878788,12,Winter,0.08,7.7299999999999995,337
12/3/04,0,67,43,4.92,FALSE,2004,24,0.073432836,12,Winter,0.08,7.538571428571428,338
12/4/04,0,59,43,7.38,FALSE,2004,16,0.12508474576271186,12,Winter,0,7.347142857142857,339
